LAT,LOG,YEAR,Month,Street
41.862402425,-87.666418968,2020,3,ASHLAND AVE
41.852075574,-87.618850804,2020,3,DR MARTIN LUTHER KING JR DR
41.972219243,-87.706197722,2020,3,ARGYLE ST
41.706061673,-87.7018919,2020,3,103RD ST
41.850031719,-87.695543473,2020,3,CALIFORNIA AVE
41.98047333,-87.654952641,2020,3,SHERIDAN RD
41.975257338,-87.747841434,2020,3,CICERO AVE
41.747052255,-87.647723122,2020,3,81ST ST
41.782764764,-87.687257957,2020,3,MAPLEWOOD AVE
42.0085863,-87.675930489,2020,3,RAVENSWOOD AVE
41.946841144,-87.688198829,2020,3,ADDISON ST
41.875247268,-87.627767186,2020,3,STATE ST
41.88104113,-87.6874922,2020,3,MADISON ST
41.751636269,-87.566378121,2020,3,YATES BLVD
41.902097222,-87.746119462,2020,3,CICERO AVE
41.95198204,-87.807386815,2020,3,HARLEM AVE
41.94598922,-87.761690489,2020,3,LONG AVE
41.871732659,-87.730369264,2020,3,FIFTH AVE
41.902758122,-87.727802655,2020,3,DIVISION ST
41.947680238,-87.697914086,2020,3,CALIFORNIA AVE
41.668556721,-87.633033668,2020,3,EGGLESTON AVE
41.994342982,-87.802148267,2020,3,NORTHWEST HWY
41.765723556,-87.620020237,2020,3,71ST ST
41.806477076,-87.72339666,2020,3,PULASKI RD
41.719192941,-87.613929096,2020,3,DR MARTIN LUTHER KING JR DR
41.795830689,-87.592417324,2020,3,RIDGEWOOD CT
41.907262297,-87.728866229,2020,3,GRAND AVE
41.824360974,-87.704300216,2020,3,KEDZIE AVE
41.880390721,-87.745076781,2020,3,MADISON ST
41.884499511,-87.613748152,2020,3,RANDOLPH ST
41.779414056,-87.67478773,2020,3,63RD ST
41.883171835,-87.6521331,2020,3,WASHINGTON BLVD
41.856636288,-87.676090275,2020,3,18TH PL
41.939779062,-87.67067331,2020,3,BELMONT AVE
41.946612161,-87.717704136,2020,3,ADDISON ST
41.785703967,-87.73656064,2020,3,KOLMAR AVE
41.917041992,-87.746176095,2020,3,ARMITAGE AVE
41.936846338,-87.766290893,2020,3,CENTRAL AVE
41.968845182,-87.679334725,2020,3,DAMEN AVE
41.892593226,-87.624334048,2020,3,MICHIGAN AVE
41.73018959,-87.665476241,2020,3,PAULINA ST
41.88309188,-87.636722016,2020,3,WASHINGTON ST
41.944397248,-87.640900938,2020,3,LAKE SHORE DR
41.880992037,-87.713799459,2020,3,MADISON ST
41.778672417,-87.698107874,2020,3,SACRAMENTO AVE
41.773047822,-87.605913053,2020,3,COTTAGE GROVE AVE
41.838714491,-87.734727954,2020,3,30TH ST
41.741433901,-87.6439199,2020,3,HALSTED ST
41.865343266,-87.654602599,2020,3,BLUE ISLAND AVE
41.785643324,-87.741485778,2020,3,CICERO AVE
41.800938295,-87.691704848,2020,3,WASHTENAW AVE
41.857748769,-87.666285218,2020,3,ASHLAND AVE
41.936658548,-87.766578767,2020,3,CENTRAL AVE
41.704913034,-87.656874378,2020,3,VINCENNES AVE
41.874614605,-87.735407855,2020,3,KOSTNER AVE
41.775084457,-87.728967493,2020,3,65TH ST
41.783473087,-87.791055406,2020,3,OAK PARK AVE
41.761678555,-87.671165883,2020,3,WOLCOTT AVE
41.866621174,-87.695849633,2020,3,ROOSEVELT RD
41.775511364,-87.683398276,2020,3,WESTERN AVE
41.933175094,-87.685637275,2020,3,CLAREMONT AVE
41.855360233,-87.652847606,2020,3,CULLERTON ST
41.902359823,-87.765805222,2020,3,CENTRAL AVE
41.896669492,-87.636709822,2020,3,CHICAGO AVE
41.692263123,-87.642522688,2020,3,HALSTED ST
41.93167101,-87.663683634,2020,3,SOUTHPORT AVE
41.93167101,-87.663683634,2020,3,SOUTHPORT AVE
41.875532666,-87.633226411,2020,3,FINANCIAL PL
41.90037308,-87.706858471,2020,3,KEDZIE AVE
41.775861095,-87.683407932,2020,3,WESTERN AVE
41.89145847,-87.635497133,2020,3,GRAND AVE
41.721539945,-87.634110789,2020,3,EGGLESTON AVE
41.776284578,-87.761801179,2020,3,CENTRAL AVE
41.728143888,-87.682139901,2020,3,WESTERN AVE
41.997416043,-87.772994253,2020,3,DEVON AVE
41.773339349,-87.649626406,2020,3,MORGAN ST
41.854933999,-87.722489176,2020,3,SPRINGFIELD AVE
41.855178995,-87.71258397,2020,3,ST LOUIS AVE
41.887183002,-87.652331371,2020,3,MORGAN ST
41.771245223,-87.741666258,2020,3,MARQUETTE RD
42.020059603,-87.669341867,2020,3,BOSWORTH AVE
41.771803062,-87.701663102,2020,3,MARQUETTE RD
41.83267813,-87.623147607,2020,3,MICHIGAN AVE
41.894296681,-87.641621151,2020,3,KINGSBURY ST
41.73529567,-87.702219019,2020,3,87TH ST
41.783423323,-87.645025196,2020,3,HALSTED ST
41.974405227,-87.689245997,2020,3,WESTERN AVE
41.782379098,-87.661701102,2020,3,LAFLIN ST
41.800235969,-87.723512245,2020,3,PULASKI RD
41.915816485,-87.805846844,2020,3,HARLEM AVE
41.835456866,-87.665834017,2020,3,ASHLAND AVE
41.978856817,-87.660085052,2020,3,BROADWAY
41.903765448,-87.633072471,2020,3,DIVISION ST
41.990266769,-87.655539591,2020,3,SHERIDAN RD
41.65930504,-87.559149657,2020,3,130TH ST
41.873083608,-87.675834142,2020,3,OGDEN AVE
41.910120402,-87.736094936,2020,3,GRAND AVE
41.794456675,-87.61611883,2020,3,DR MARTIN LUTHER KING JR DR
41.692758855,-87.605284373,2020,3,ELLIS AVE
41.939309462,-87.771864497,2020,3,MELROSE ST
41.765398586,-87.626695501,2020,3,LAFAYETTE AVE
41.912051717,-87.706746494,2020,3,WABANSIA AVE
41.910540544,-87.666263647,2020,3,NORTH AVE
41.895687931,-87.654334529,2020,3,MILWAUKEE AVE
41.946057604,-87.70823011,2020,3,ELSTON AVE
41.964742907,-87.777013138,2020,3,AUSTIN AVE
41.780403695,-87.621837489,2020,3,MICHIGAN AVE
41.929238477,-87.776047364,2020,3,AUSTIN AVE
41.900419713,-87.772738918,2020,3,MAYFIELD AVE
41.793310843,-87.673210409,2020,3,WINCHESTER AVE
41.886137133,-87.730883295,2020,3,KEELER AVE
41.884076478,-87.635219725,2020,3,FRANKLIN ST
41.69180157,-87.690510853,2020,3,111TH ST
41.895522253,-87.721254649,2020,3,CHICAGO AVE
41.879487754,-87.634442228,2020,3,ADAMS ST
41.952168856,-87.836775198,2020,3,IRVING PARK RD
42.01184872,-87.77339057,2020,3,TOUHY AVE
41.86735016,-87.64079708,2020,3,ROOSEVELT RD
41.899051216,-87.648024181,2020,3,HALSTED ST
41.976201139,-87.905309125,2020,3,OHARE ST
41.994258948,-87.884753922,2020,3,MANNHEIM RD
41.8670804,-87.716158838,2020,3,GRENSHAW ST
41.735747882,-87.67264087,2020,3,DAMEN AVE
41.910929237,-87.643280809,2020,3,LARRABEE ST
41.893905118,-87.632407679,2020,3,ERIE ST
41.998247738,-87.665350298,2020,3,DEVON AVE
41.722296318,-87.580192913,2020,3,95TH ST
41.762523909,-87.585776806,2020,3,73RD ST
41.99768014,-87.686442926,2020,3,DEVON AVE
41.707112694,-87.613615938,2020,3,DR MARTIN LUTHER KING JR DR
41.881572027,-87.66600259,2020,3,MADISON ST
41.995077027,-87.884689484,2020,3,MANNHEIM RD
42.015749179,-87.687760026,2020,3,JARVIS AVE
41.789978993,-87.579020249,2020,3,LAKE SHORE DR
41.963727833,-87.666258922,2020,3,CLARK ST
41.960552033,-87.757532299,2020,3,LARAMIE AVE
41.806659835,-87.666076926,2020,3,48TH ST
41.925511677,-87.795154552,2020,3,OAK PARK AVE
41.878549084,-87.764950228,2020,3,CENTRAL AVE
41.775255236,-87.575026081,2020,3,JEFFERY DR
41.885633632,-87.763289272,2020,3,FULTON ST
41.873153624,-87.74270967,2020,3,KILPATRICK AVE
41.791420282,-87.580147769,2020,3,LAKE SHORE DR
41.935091705,-87.745330995,2020,3,WELLINGTON AVE
41.961262584,-87.709623332,2020,3,SAWYER AVE
41.679830589,-87.620714027,2020,3,MICHIGAN AVE
41.875958789,-87.747552754,2020,3,GLADYS AVE
41.779983297,-87.762595478,2020,3,62ND ST
42.00359606,-87.664787443,2020,3,NORTH SHORE AVE
41.817981304,-87.616977249,2020,3,DR MARTIN LUTHER KING JR DR
41.882373968,-87.763430256,2020,3,WASHINGTON BLVD
41.892573336,-87.684157601,2020,3,OAKLEY BLVD
41.879581828,-87.642439579,2020,3,JEFFERSON ST
41.761722436,-87.58370379,2020,3,EAST END AVE
41.907749002,-87.667461871,2020,3,ASHLAND AVE
41.976877868,-87.768306418,2020,3,CENTRAL AVE
41.910605164,-87.745794796,2020,3,CICERO AVE
41.805176731,-87.683627057,2020,3,WESTERN BLVD
41.816108059,-87.623167201,2020,3,MICHIGAN AVE
41.809095821,-87.632731197,2020,3,WELLS ST
41.939221049,-87.707714602,2020,3,BELMONT AVE
41.986365367,-87.748162037,2020,3,CICERO AVE
41.73721106,-87.585782207,2020,3,STONY ISLAND AVE
41.858029485,-87.616653884,2020,3,LAKE SHORE DR E
41.924952164,-87.693815716,2020,3,FULLERTON AVE
41.720508691,-87.598219413,2020,3,DOBSON AVE
41.910960322,-87.65248513,2020,3,NORTH AVE
41.89546215,-87.725936809,2020,3,PULASKI RD
41.935921131,-87.756439432,2020,3,LARAMIE AVE
41.96102838,-87.72768339,2020,3,PULASKI RD
41.866807346,-87.66144744,2020,3,ROOSEVELT RD
41.851854306,-87.695591395,2020,3,CALIFORNIA AVE
41.703485509,-87.65710332,2020,3,VINCENNES AVE
41.799618543,-87.689226483,2020,3,ROCKWELL ST
41.931836445,-87.753830028,2020,3,LECLAIRE AVE
41.945065164,-87.766875703,2020,3,CENTRAL AVE
41.987074672,-87.709892596,2020,3,JERSEY AVE
41.659440669,-87.597560402,2020,3,ELLIS AVE
41.909040116,-87.802621962,2020,3,NORTH AVE
41.888251786,-87.755501071,2020,3,LARAMIE AVE
41.854211448,-87.623996494,2020,3,MICHIGAN AVE
41.898738807,-87.736163649,2020,3,AUGUSTA BLVD
41.950491178,-87.676389805,2020,3,WOLCOTT AVE
41.745809218,-87.611083415,2020,3,82ND ST
41.93487284,-87.717122355,2020,3,CENTRAL PARK AVE
41.751611523,-87.585592284,2020,3,79TH ST
41.783698382,-87.622327137,2020,3,MICHIGAN AVE
41.789420718,-87.606262588,2020,3,COTTAGE GROVE AVE
41.714118868,-87.643145408,2020,3,HALSTED ST
41.893244774,-87.632786704,2020,3,LA SALLE DR
41.931466404,-87.743246767,2020,3,DIVERSEY AVE
41.88435558,-87.63463655,2020,3,RANDOLPH ST
41.980337613,-87.772179173,2020,3,MILWAUKEE AVE
41.886107144,-87.735129994,2020,3,LAKE ST
41.814620791,-87.624753401,2020,3,WABASH AVE
41.973171766,-87.657140831,2020,3,ARGYLE ST
41.891118333,-87.614384685,2020,3,LAKE SHORE DR
41.739735932,-87.709955814,2020,3,84TH PL
41.973171766,-87.657140831,2020,3,ARGYLE ST
41.860369554,-87.698089923,2020,3,OGDEN AVE
41.919604166,-87.742877142,2020,3,SHAKESPEARE AVE
41.878560075,-87.636487146,2020,3,LOWER WACKER DR
41.789329323,-87.741645644,2020,3,CICERO AVE
41.924068805,-87.750871312,2020,3,FULLERTON AVE
41.757050565,-87.566267403,2020,3,76TH ST
41.866940064,-87.666532428,2020,3,ASHLAND AVE
41.963132577,-87.681203331,2020,3,SUNNYSIDE AVE
41.929046147,-87.642691439,2020,3,CLARK ST
41.910162847,-87.711953868,2020,3,NORTH AVE
41.964968156,-87.836834761,2020,3,CUMBERLAND AVE
41.728338715,-87.552626022,2020,3,92ND ST
41.831210031,-87.616982827,2020,3,35TH ST
41.864980968,-87.67634528,2020,3,DAMEN AVE
41.874493808,-87.651086219,2020,3,HARRISON ST
41.866005264,-87.744890804,2020,3,ROOSEVELT RD
41.970844909,-87.744377963,2020,3,ELSTON AVE
42.005813637,-87.690235253,2020,3,WESTERN AVE
41.92266285,-87.677944863,2020,3,DAMEN AVE
41.975316906,-87.659987919,2020,3,BROADWAY
41.880678649,-87.641080986,2020,3,MONROE ST
41.873342278,-87.676585213,2020,3,DAMEN AVE
41.895061098,-87.686972439,2020,3,WESTERN AVE
41.735137421,-87.721593872,2020,3,PULASKI RD
41.750558527,-87.642251989,2020,3,79TH ST
41.877600273,-87.715933529,2020,3,CENTRAL PARK BLVD
41.694948946,-87.64231341,2020,3,HALSTED ST
42.006425204,-87.68694112,2020,3,FARWELL AVE
41.736734341,-87.72135066,2020,3,PULASKI RD
41.71838569,-87.575112568,2020,3,JEFFERY AVE
41.807278344,-87.749409525,2020,3,LAWLER AVE
41.896456343,-87.650323698,2020,3,CHICAGO AVE
41.996501532,-87.763927968,2020,3,CENTRAL AVE
41.792989848,-87.753039798,2020,3,55TH ST
41.796600965,-87.587176648,2020,3,LAKE PARK AVE
41.856017419,-87.670736139,2020,3,19TH ST
41.750566488,-87.642965128,2020,3,EMERALD AVE
41.914029106,-87.687463256,2020,3,WESTERN AVE
41.881153591,-87.627591179,2020,3,STATE ST
41.744080355,-87.604973661,2020,3,83RD ST
41.756652613,-87.663739477,2020,3,ASHLAND AVE
41.896389152,-87.654564143,2020,3,CHICAGO AVE
41.819533131,-87.684873875,2020,3,WESTERN AVE
41.736778327,-87.587380327,2020,3,87TH ST
41.976251722,-87.657270892,2020,3,FOSTER AVE
41.796234875,-87.630404924,2020,3,WENTWORTH AVE
41.960831356,-87.747599199,2020,3,MONTROSE AVE
41.87515478,-87.673755882,2020,3,OGDEN AVE
41.754464667,-87.74085078,2020,3,76TH ST
41.816697716,-87.619722577,2020,3,43RD ST
41.807686168,-87.731068112,2020,3,KILDARE AVE
42.008558013,-87.675182026,2020,3,RAVENSWOOD AVE
41.958986951,-87.933993929,2020,3,IRVING PARK RD
41.721935886,-87.617927752,2020,3,95TH ST
41.990298914,-87.705406283,2020,3,PETERSON AVE
41.721935886,-87.617927752,2020,3,95TH ST
41.71620542,-87.628696357,2020,3,WENTWORTH AVE
41.738683185,-87.585833234,2020,3,STONY ISLAND AVE
41.735634787,-87.721622389,2020,3,COLUMBUS AVE
41.964816087,-87.707667945,2020,3,WILSON AVE
41.685509975,-87.615535009,2020,3,115TH ST
41.909232974,-87.733854165,2020,3,GRAND AVE
41.887910396,-87.620841998,2020,3,LOWER COLUMBUS DR
41.869188637,-87.66427213,2020,3,TAYLOR ST
41.981418744,-87.760526382,2020,3,LYNCH AVE
41.97959355,-87.758589272,2020,3,ELSTON AVE
41.772311366,-87.649599279,2020,3,MORGAN ST
41.69180157,-87.690510853,2020,3,111TH ST
41.880686374,-87.738426412,2020,3,MADISON ST
41.879557061,-87.749590584,2020,3,MONROE ST
41.885829704,-87.639806436,2020,3,LAKE ST
41.95358231,-87.786437372,2020,3,NARRAGANSETT AVE
41.764012004,-87.722205933,2020,3,PULASKI RD
41.851905756,-87.687198096,2020,3,CERMAK RD
41.948056789,-87.747490399,2020,3,WAVELAND AVE
41.980492444,-87.754683049,2020,3,FOREST GLEN AVE
41.910824187,-87.805189709,2020,3,WABANSIA AVE
41.953466686,-87.78672862,2020,3,NARRAGANSETT AVE
41.891693353,-87.624013439,2020,3,MICHIGAN AVE
41.808938504,-87.635719386,2020,3,47TH ST
41.775511364,-87.683398276,2020,3,WESTERN AVE
41.770937898,-87.741902774,2020,3,CICERO AVE
41.713514185,-87.645582315,2020,3,PEORIA ST
41.910130202,-87.714390857,2020,3,NORTH AVE
41.773695811,-87.683344395,2020,3,WESTERN AVE
41.713126655,-87.72097713,2020,3,PULASKI RD
41.986851241,-87.699133688,2020,3,CALIFORNIA AVE
41.692659106,-87.626089295,2020,3,111TH ST
41.921903791,-87.785242715,2020,3,NARRAGANSETT AVE
41.969848532,-87.762291715,2020,3,MILWAUKEE AVE
41.831835811,-87.675461839,2020,3,DAMEN AVE
41.952654419,-87.798555157,2020,3,NEW ENGLAND AVE
41.721970465,-87.60334804,2020,3,COTTAGE GROVE AVE
41.967854587,-87.68823795,2020,3,LINCOLN AVE
41.997519135,-87.695765002,2020,3,DEVON AVE
41.887302334,-87.755189709,2020,3,LAKE ST
41.921235968,-87.702353973,2020,3,HUMBOLDT BLVD
41.692008076,-87.661805873,2020,3,111TH ST
41.975563164,-87.774601104,2020,3,FOSTER AVE
41.823356348,-87.646068503,2020,3,HALSTED ST
41.772167423,-87.673566568,2020,3,DAMEN AVE
41.799721294,-87.656290693,2020,3,52ND ST
41.949577875,-87.713366626,2020,3,ELSTON AVE
41.866254176,-87.66652414,2020,3,ASHLAND AVE
41.975129286,-87.6701975,2020,3,WINONA ST
41.765265724,-87.634810527,2020,3,STEWART AVE
41.767837665,-87.722634633,2020,3,PULASKI RD
41.864447791,-87.706892268,2020,3,13TH ST
41.881849999,-87.632430877,2020,3,MADISON ST
41.960764161,-87.752522668,2020,3,MONTROSE AVE
41.809421857,-87.621134078,2020,3,47TH ST
41.976214633,-87.674293782,2020,3,FOSTER AVE
41.922706937,-87.642414923,2020,3,GRANT PL
41.852991503,-87.635543855,2020,3,CERMAK RD
41.888992306,-87.738062904,2020,3,KILBOURN AVE
41.747719603,-87.587045004,2020,3,81ST ST
41.903012484,-87.699415796,2020,3,DIVISION ST
41.925596548,-87.744060293,2020,3,KILPATRICK AVE
41.922927359,-87.757193308,2020,3,LATROBE AVE
41.78415712,-87.591580937,2020,3,DORCHESTER AVE
41.736380046,-87.627509219,2020,3,87TH ST
41.997662754,-87.806693186,2020,3,DEVON AVE
41.769679736,-87.568384976,2020,3,OGLESBY AVE
41.76711229,-87.683456131,2020,3,WESTERN AVE
41.814479549,-87.608455051,2020,3,EVANS AVE
41.792460952,-87.770599933,2020,3,55TH ST
41.922331371,-87.76071251,2020,3,BELDEN AVE
41.920335526,-87.773772773,2020,3,GRAND AVE
41.910182874,-87.736313523,2020,3,KOSTNER AVE
41.924375073,-87.726704931,2020,3,FULLERTON AVE
41.772860809,-87.615387455,2020,3,MARQUETTE RD
41.997659853,-87.806842899,2020,3,DEVON AVE
41.997838114,-87.689948537,2020,3,DEVON AVE
41.872456818,-87.744796426,2020,3,CICERO AVE
41.903973232,-87.633826005,2020,3,DIVISION ST
41.953915877,-87.716444876,2020,3,IRVING PARK RD
41.938618966,-87.771498522,2020,3,BELMONT AVE
41.893475358,-87.622574674,2020,3,ST CLAIR ST
41.917466481,-87.686816237,2020,3,ARMITAGE AVE
41.896409082,-87.65317168,2020,3,CHICAGO AVE
41.746175536,-87.604948416,2020,3,COTTAGE GROVE AVE
41.794368962,-87.620983313,2020,3,INDIANA AVE
41.756494207,-87.61390148,2020,3,76TH ST
41.884524362,-87.627764549,2020,3,STATE ST
41.843852688,-87.653656886,2020,3,ARCHER AVE
41.790635161,-87.654469055,2020,3,57TH ST
41.881095411,-87.705060426,2020,3,MADISON ST
41.791867179,-87.800402084,2020,3,NEVA AVE
41.894048587,-87.622813239,2020,3,ERIE ST
41.874371615,-87.624379528,2020,3,MICHIGAN AVE
41.891217055,-87.614265117,2020,3,ILLINOIS ST
41.926012393,-87.756069119,2020,3,LARAMIE AVE
41.884686372,-87.686676661,2020,3,WESTERN AVE
41.786811403,-87.653621089,2020,3,MAY ST
41.917385896,-87.746283612,2020,3,CICERO AVE
41.762500523,-87.567265668,2020,3,73RD ST
41.869376372,-87.652409305,2020,3,TAYLOR ST
41.699782574,-87.623163987,2020,3,STATE ST
41.883003065,-87.624536358,2020,3,MICHIGAN AVE
41.887121417,-87.755173644,2020,3,LARAMIE AVE
41.73616511,-87.625587569,2020,3,LAFAYETTE AVE
41.865288329,-87.687280992,2020,3,WASHBURNE AVE
41.771260538,-87.722816384,2020,3,MARQUETTE RD
41.791189972,-87.621438002,2020,3,57TH ST
41.900205778,-87.711576893,2020,3,HOMAN AVE
41.917442667,-87.648330786,2020,3,HALSTED ST
41.895518694,-87.721620866,2020,3,CHICAGO AVE
41.692537042,-87.623249265,2020,3,STATE ST
41.736847474,-87.702197507,2020,3,KEDZIE AVE
41.776511601,-87.742372341,2020,3,CICERO AVE
41.82573179,-87.723971083,2020,3,PULASKI RD
41.881205122,-87.676578104,2020,3,MADISON ST
41.736224637,-87.643456121,2020,3,87TH ST
41.931021006,-87.676864018,2020,3,CLYBOURN AVE
41.851418236,-87.723545812,2020,3,OGDEN AVE
41.867264971,-87.630383081,2020,3,ROOSEVELT RD
41.873434566,-87.666433681,2020,3,ASHLAND AVE
41.972295802,-87.648405817,2020,3,LAKE SHORE DR SB
41.753013127,-87.605393045,2020,3,COTTAGE GROVE AVE
41.848898281,-87.731290826,2020,3,OGDEN AVE
41.677719693,-87.656583145,2020,3,119TH ST
41.979946878,-87.668838504,2020,3,BALMORAL AVE
41.876156257,-87.67255833,2020,3,OGDEN AVE
41.778555039,-87.613314208,2020,3,EBERHART AVE
41.997169331,-87.813481246,2020,3,DEVON AVE
41.852623668,-87.701333732,2020,3,21ST PL
41.89233879,-87.629596498,2020,3,OHIO ST
41.985969501,-87.692108484,2020,3,CAMPBELL AVE
41.764184136,-87.603426905,2020,3,SOUTH CHICAGO AVE
41.753692618,-87.563448518,2020,3,78TH ST
41.738316478,-87.588945841,2020,3,DANTE AVE
41.776822174,-87.609562154,2020,3,65TH ST
41.880680439,-87.7255224,2020,3,PULASKI RD
41.936746375,-87.633520004,2020,3,LAKE SHORE DR SB
41.90997501,-87.726480523,2020,3,PULASKI RD
41.975818829,-87.686607035,2020,3,FOSTER AVE
41.817366344,-87.626443525,2020,3,STATE ST
41.867028353,-87.644240895,2020,3,RUBLE ST
41.736116605,-87.648267169,2020,3,87TH ST
41.691265956,-87.713025632,2020,3,111TH ST
41.81483675,-87.743501481,2020,3,CICERO AVE
41.983005926,-87.785162334,2020,3,BRYN MAWR AVE
41.756246541,-87.57990164,2020,3,CONSTANCE AVE
41.89164706,-87.637590143,2020,3,GRAND AVE
41.953925969,-87.748393676,2020,3,MILWAUKEE AVE
41.816765994,-87.70011652,2020,3,ARCHER AVE
41.79835103,-87.762411017,2020,3,52ND ST
41.808058808,-87.665105901,2020,3,ASHLAND AVE
41.801786843,-87.723554553,2020,3,PULASKI RD
41.752822021,-87.741354493,2020,3,CICERO AVE
41.97513724,-87.755216401,2020,3,FOSTER AVE
41.794351909,-87.684199431,2020,3,WESTERN AVE
41.765297056,-87.586454318,2020,3,STONY ISLAND AVE
41.931531315,-87.712146768,2020,3,KIMBALL AVE
41.76074068,-87.70992057,2020,3,73RD ST
41.906397073,-87.643441487,2020,3,CLYBOURN AVE
41.917541127,-87.64862901,2020,3,HALSTED ST
41.928350089,-87.698284591,2020,3,LOGAN BLVD
41.940217182,-87.64020221,2020,3,BELMONT AVE
41.779972678,-87.631980817,2020,3,YALE AVE
41.775140858,-87.586441972,2020,3,STONY ISLAND AVE
41.765662356,-87.622980563,2020,3,71ST ST
41.884364043,-87.765154461,2020,3,CENTRAL AVE
41.892664206,-87.624254378,2020,3,OHIO ST
41.924272714,-87.752115038,2020,3,FULLERTON AVE
41.802103255,-87.623099774,2020,3,51ST ST
41.883118072,-87.652219792,2020,3,MORGAN ST
41.827775357,-87.72400943,2020,3,PULASKI RD
41.857501529,-87.685971438,2020,3,WESTERN AVE
41.968058516,-87.754055991,2020,3,LAWRENCE AVE
41.925478485,-87.648584355,2020,3,LINCOLN AVE
41.953306786,-87.727460938,2020,3,PULASKI RD
41.801195113,-87.69385963,2020,3,CALIFORNIA AVE
41.88144896,-87.675064005,2020,3,MADISON ST
41.867265076,-87.646832973,2020,3,ROOSEVELT RD
41.825368406,-87.650954916,2020,3,38TH ST
41.685143873,-87.628376951,2020,3,115TH ST
41.917238515,-87.729486746,2020,3,ARMITAGE AVE
41.892140784,-87.624312784,2020,3,MICHIGAN AVE
41.753013127,-87.605393045,2020,3,COTTAGE GROVE AVE
41.742806642,-87.690073742,2020,3,83RD ST
41.75045149,-87.579879992,2020,3,CONSTANCE AVE
41.941830333,-87.654312775,2020,3,SHEFFIELD AVE
41.892464033,-87.631294886,2020,3,CLARK ST
41.772758572,-87.588889058,2020,3,BLACKSTONE AVE
41.889419451,-87.754969372,2020,3,FERDINAND ST
41.925258467,-87.668367326,2020,3,FULLERTON AVE
41.77394225,-87.661066509,2020,3,66TH ST
41.88154816,-87.719521283,2020,3,WASHINGTON BLVD
41.873117964,-87.725553422,2020,3,PULASKI RD
41.945971498,-87.707663684,2020,3,ELSTON AVE
41.92616072,-87.631514665,2020,3,LAKE SHORE DR SB
41.895302735,-87.721251067,2020,3,CHICAGO AVE
41.918579086,-87.751407863,2020,3,DICKENS AVE
41.707853557,-87.573856663,2020,3,103RD ST
41.886993846,-87.742905052,2020,3,KILPATRICK AVE
41.914753543,-87.727559156,2020,3,KEYSTONE AVE
41.765631739,-87.613489194,2020,3,71ST ST
42.012129885,-87.686282425,2020,3,TOUHY AVE
41.793946631,-87.683896646,2020,3,WESTERN AVE
41.82399581,-87.612982294,2020,3,PERSHING RD
41.859870777,-87.646851263,2020,3,HALSTED ST
41.900758851,-87.623984255,2020,3,MICHIGAN AVE
41.779864873,-87.768726436,2020,3,62ND ST
41.852991219,-87.629386933,2020,3,CERMAK RD
41.878444515,-87.617055093,2020,3,LAKE SHORE DR SB
41.875527958,-87.627671144,2020,3,CONGRESS PKWY
41.894139778,-87.631264298,2020,3,ERIE ST
41.707943159,-87.583002348,2020,3,103RD ST
41.667699334,-87.628483767,2020,3,YALE AVE
41.795812441,-87.723088059,2020,3,PULASKI RD
41.850885993,-87.625307563,2020,3,WABASH AVE
41.896031966,-87.749543975,2020,3,RICE ST
41.974905765,-87.695725728,2020,3,WINONA ST
41.735276289,-87.587026819,2020,3,HARPER AVE
41.893210594,-87.629548419,2020,3,DEARBORN ST
41.780943222,-87.70027239,2020,3,62ND ST
41.877507677,-87.680707478,2020,3,JACKSON BLVD
41.9461178,-87.75634888,2020,3,ADDISON ST
41.896804972,-87.617027423,2020,3,LAKE SHORE DR SB
41.876127596,-87.70123322,2020,3,SACRAMENTO BLVD
41.8509951,-87.625603972,2020,3,WABASH AVE
41.900343093,-87.771603599,2020,3,THOMAS ST
41.937563328,-87.684748066,2020,3,BARRY AVE
41.768758833,-87.657205817,2020,3,69TH ST
41.756564968,-87.62234734,2020,3,76TH ST
41.788537321,-87.642424516,2020,3,UNION AVE
41.852729864,-87.632890085,2020,3,CERMAK RD
41.843253302,-87.610781362,2020,3,LAKE SHORE DR NB
41.875688749,-87.725645861,2020,3,PULASKI RD
41.866818164,-87.660837261,2020,3,ROOSEVELT RD
41.761483879,-87.656899355,2020,3,73RD ST
41.953781228,-87.710522913,2020,3,IRVING PARK RD
41.92034001,-87.775026198,2020,3,GRAND AVE
41.885052462,-87.614215739,2020,3,LAKE SHORE DR SB
41.728125842,-87.643542206,2020,3,HALSTED ST
41.742471438,-87.702344383,2020,3,KEDZIE AVE
41.666112991,-87.55900308,2020,3,TORRENCE AVE
41.793420237,-87.703697508,2020,3,KEDZIE AVE
41.873671919,-87.757294883,2020,3,LOCKWOOD AVE
41.744102314,-87.575086687,2020,3,SOUTH CHICAGO AVE
41.745878644,-87.606862503,2020,3,82ND ST
41.903443617,-87.654021571,2020,3,DIVISION ST
41.744166243,-87.597746635,2020,3,83RD ST
41.929730816,-87.749135115,2020,3,LAMON AVE
41.735199846,-87.733439251,2020,3,KILBOURN AVE
41.890791708,-87.672140908,2020,3,GRAND AVE
41.960611864,-87.747593602,2020,3,MONTROSE AVE
41.883886056,-87.740052264,2020,3,KENTON AVE
41.780985549,-87.697584117,2020,3,62ND ST
41.996077272,-87.7638022,2020,3,CALDWELL AVE
41.865660313,-87.767690778,2020,3,ROOSEVELT RD
41.808791274,-87.743031985,2020,3,CICERO AVE
41.758575896,-87.597098041,2020,3,75TH ST
41.975513763,-87.719611536,2020,3,FOSTER AVE
